Academica De Coimbra,Os Belenenses,1942-03-15,5,2
Carcavelinhos FC,FC Barreirense,1942-03-15,2,2
SC Olhanense,FC Porto,1942-03-15,0,2
Academico do Porto,Leca FC,1942-03-15,4,0
Sl Benfica,Vitoria Guimaraes,1942-03-15,4,2
CUF de Lisboa,Sporting CP,1942-03-15,1,3
Vitoria Guimaraes,CUF de Lisboa,1942-03-22,0,3
Sporting CP,Academica De Coimbra,1942-03-22,3,1
Academico do Porto,FC Porto,1942-03-22,2,4
FC Barreirense,Sl Benfica,1942-03-22,0,1
Os Belenenses,SC Olhanense,1942-03-22,6,2
Leca FC,Carcavelinhos FC,1942-03-22,0,3
FC Porto,Os Belenenses,1942-03-29,2,3
CUF de Lisboa,FC Barreirense,1942-03-29,2,3
SC Olhanense,Sporting CP,1942-03-29,1,6
Sl Benfica,Leca FC,1942-03-29,5,0
Carcavelinhos FC,Academico do Porto,1942-03-29,6,0
Academica De Coimbra,Vitoria Guimaraes,1942-03-29,4,3
Academica De Coimbra,FC Barreirense,1942-04-05,10,1
Os Belenenses,Academico do Porto,1942-04-05,4,2
SC Olhanense,Vitoria Guimaraes,1942-04-05,6,2
Sl Benfica,Carcavelinhos FC,1942-04-05,4,0
FC Porto,Sporting CP,1942-04-05,3,0
CUF de Lisboa,Leca FC,1942-04-05,2,1
FC Barreirense,SC Olhanense,1942-04-12,3,1
Carcavelinhos FC,CUF de Lisboa,1942-04-12,0,4
Leca FC,Academica De Coimbra,1942-04-12,1,2
Academico do Porto,Sl Benfica,1942-04-12,2,4
Sporting CP,Os Belenenses,1942-04-12,1,4
Vitoria Guimaraes,FC Porto,1942-04-12,1,4
